     country_name      | release_year |  average_review_score  
 Norway                |         2017 |     4.4000000000000000
 Pakistan              |         1967 |     5.4000000000000000
 Pakistan              |         2013 |     6.7000000000000000
 Pakistan              |         2015 |     6.8000000000000000
 Pakistan              |         2016 |     7.4000000000000000
 Panama                |         2016 |     6.7000000000000000
 Peru                  |         1963 |     8.1000000000000000
 Peru                  |         1988 |     7.0000000000000000
 Peru                  |         2013 |     3.8666666666666667
 Peru                  |         2014 |     4.1250000000000000
 Peru                  |         2015 |     3.9000000000000000
 Peru                  |         2016 |     4.4750000000000000
 Peru                  |         2017 | 1.00000000000000000000
 Philippines           |         1969 |     4.7000000000000000
 Philippines           |         1980 |     6.5000000000000000
 Philippines           |         1981 |     8.0000000000000000
 Philippines           |         1982 |     7.0000000000000000
 Philippines           |         1983 |     4.9000000000000000
 Philippines           |         1984 |     6.9000000000000000
 Philippines           |         1985 |     6.6500000000000000
 Philippines           |         1986 |     7.2000000000000000
 Philippines           |         1988 |     7.3000000000000000
 Philippines           |         1989 |     8.0500000000000000
 Philippines           |         1990 |     7.4000000000000000
 Philippines           |         1991 |     7.2000000000000000
 Philippines           |         1992 |     6.8500000000000000
 Philippines           |         1996 |     6.2000000000000000
 Philippines           |         1997 |     5.8000000000000000
 Philippines           |         1998 |     6.0000000000000000
 Philippines           |         2000 |     5.9000000000000000
 Philippines           |         2001 |     4.4500000000000000
 Philippines           |         2004 |     6.4000000000000000
 Philippines           |         2005 |     4.3500000000000000
 Philippines           |         2006 |     6.0333333333333333
 Philippines           |         2007 |     5.3000000000000000
 Philippines           |         2008 |     5.5750000000000000
 Philippines           |         2009 |     5.8000000000000000
 Philippines           |         2010 |     5.3166666666666667
 Philippines           |         2011 |     5.5714285714285714
 Philippines           |         2012 |     5.7428571428571429
 Philippines           |         2013 |     4.5333333333333333
 Philippines           |         2014 |     4.9611111111111111
 Philippines           |         2015 |     4.8705882352941176
 Philippines           |         2016 |     4.7916666666666667
 Philippines           |         2017 |     5.9000000000000000
 Poland                |         1961 |     7.7000000000000000
 Poland                |         1972 |     7.2500000000000000
 Poland                |         1973 |     7.7000000000000000
 Poland                |         1983 |     5.5000000000000000
 Poland                |         1984 |     6.0000000000000000
 Poland                |         1985 |     6.9000000000000000
 Poland                |         1986 |     7.0000000000000000
 Poland                |         2010 |     6.1000000000000000
 Poland                |         2012 |     4.7000000000000000
 Poland                |         2014 |     4.9500000000000000
 Poland                |         2015 |     6.3000000000000000
 Poland                |         2016 |     3.7000000000000000
 Poland                |         2017 |     5.0000000000000000
 Portugal              |         1944 |     5.9000000000000000
 Portugal              |         1948 |     7.4000000000000000
 Portugal              |         1983 |     7.2000000000000000
 Portugal              |         1988 |     4.5000000000000000
 Portugal              |         1989 |     5.8500000000000000
 Portugal              |         1990 |     2.9000000000000000
 Portugal              |         1991 |     5.6000000000000000
 Portugal              |         1992 |     3.6500000000000000
 Portugal              |         1994 |     4.8000000000000000
 Portugal              |         2005 |     5.2000000000000000
 Portugal              |         2006 |     6.7000000000000000
 Portugal              |         2007 |     3.1000000000000000
 Portugal              |         2015 |     4.7000000000000000
 Portugal              |         2017 |     6.9000000000000000
 Puerto Rico           |         2016 |     6.2000000000000000
 Qatar                 |         2013 |     5.7000000000000000
 Romania               |         2002 |     3.2000000000000000
 Romania               |         2013 |     6.9000000000000000
 Romania               |         2016 |     2.9000000000000000
 Romania               |         2017 |     7.5500000000000000
 Russia                |         1993 |     6.4000000000000000
 Russia                |         2005 |     3.4500000000000000
 Russia                |         2006 |     4.5000000000000000
 Russia                |         2007 |     4.6000000000000000
 Russia                |         2008 |     5.1400000000000000
 Russia                |         2009 |     5.3500000000000000
 Russia                |         2010 |     3.9000000000000000
 Russia                |         2011 |     3.9000000000000000
 Russia                |         2012 |     5.1000000000000000
 Russia                |         2013 |     4.7800000000000000
 Russia                |         2014 |     7.0000000000000000
 Russia                |         2015 |     5.1333333333333333
 Russia                |         2016 |     4.3000000000000000
 Russia                |         2017 |     4.7750000000000000
 Serbia                |         2011 |     7.4000000000000000
 Serbia                |         2014 |     4.1000000000000000
 Serbia                |         2016 |     4.8000000000000000
 Serbia and Montenegro |         2006 |     5.9000000000000000
 Singapore             |         1997 |     3.7000000000000000
 Singapore             |         1998 |     4.7000000000000000
 Singapore             |         1999 |     4.0000000000000000
 Singapore             |         2001 |     5.3000000000000000
 Singapore             |         2003 |     5.7000000000000000
 Singapore             |         2005 |     5.4000000000000000
 Singapore             |         2006 |     5.0500000000000000
 Singapore             |         2007 |     6.4000000000000000
 Singapore             |         2008 |     4.8500000000000000
 Singapore             |         2009 |     5.9500000000000000
 Singapore             |         2010 |     5.2000000000000000
 Singapore             |         2011 |     4.9000000000000000
 Singapore             |         2013 |     5.3000000000000000
 Singapore             |         2014 |     4.9666666666666667
 Singapore             |         2015 |     6.4000000000000000
 Singapore             |         2016 |     5.4000000000000000
 Slovakia              |         2012 |     4.8000000000000000
 Slovakia              |         2014 |     6.0000000000000000
 Slovenia              |         2011 |     6.0000000000000000
 Slovenia              |         2015 |     5.0000000000000000
 South Africa          |         1974 |     2.9000000000000000
 South Africa          |         1987 |     3.0000000000000000
 South Africa          |         1988 |     2.5000000000000000
 South Africa          |         1997 |     3.5000000000000000
 South Africa          |         1998 |     3.9000000000000000
 South Africa          |         2002 |     4.5000000000000000
 South Africa          |         2007 |     5.1000000000000000
 South Africa          |         2009 |     4.1000000000000000
 South Africa          |         2010 |     5.1500000000000000
 South Korea           |         1967 |     4.0000000000000000
 South Korea           |         1981 |     6.8000000000000000
 South Korea           |         1988 |     3.9000000000000000
 South Korea           |         1989 |     5.8000000000000000
 South Korea           |         1990 |     5.0000000000000000
 South Korea           |         1991 |     4.4000000000000000
 South Korea           |         1993 |     4.2000000000000000
 South Korea           |         1994 |     4.3000000000000000
 South Korea           |         1995 |     5.0500000000000000
 South Korea           |         1998 |     6.2000000000000000
 South Korea           |         1999 |     5.5250000000000000
 South Korea           |         2000 |     4.7333333333333333
 South Korea           |         2001 |     5.9000000000000000
 South Korea           |         2002 |     4.5666666666666667
 South Korea           |         2003 |     6.3571428571428571
 South Korea           |         2004 |     6.2888888888888889
 South Korea           |         2005 |     5.7571428571428571
 South Korea           |         2006 |     5.7800000000000000
 South Korea           |         2007 |     6.0000000000000000
 South Korea           |         2008 |     5.7500000000000000
 South Korea           |         2009 |     5.7714285714285714
 South Korea           |         2010 |     5.5888888888888889
 South Korea           |         2011 |     5.2111111111111111
 South Korea           |         2012 |     5.4750000000000000
 South Korea           |         2013 |     5.5571428571428571
 South Korea           |         2014 |     4.7400000000000000
 South Korea           |         2015 |     5.2142857142857143
 South Korea           |         2016 |     4.4800000000000000
 South Korea           |         2017 |     6.0000000000000000
 Soviet Union          |         1967 |     7.5000000000000000
 Soviet Union          |         1980 |     6.9000000000000000
 Soviet Union          |         1991 |     6.6000000000000000
 Spain                 |         1964 |     5.5000000000000000
 Spain                 |         1970 |     5.5000000000000000
 Spain                 |         1971 |     6.5500000000000000
 Spain                 |         1972 |     4.2333333333333333
 Spain                 |         1973 |     5.3125000000000000
 Spain                 |         1974 |     4.5666666666666667
 Spain                 |         1975 |     5.4400000000000000
 Spain                 |         1976 |     4.4000000000000000
 Spain                 |         1978 |     5.8333333333333333
 Spain                 |         1979 |     5.6000000000000000
 Spain                 |         1980 |     6.2500000000000000
 Spain                 |         1981 |     4.4500000000000000
 Spain                 |         1983 |     5.1250000000000000
 Spain                 |         1984 |     5.3000000000000000
 Spain                 |         1985 |     5.2666666666666667
 Spain                 |         1988 |     5.1000000000000000
 Spain                 |         1992 |     3.6000000000000000
 Spain                 |         1994 |     3.9500000000000000
 Spain                 |         1996 |     4.4666666666666667
 Spain                 |         1997 |     5.7000000000000000
 Spain                 |         1998 |     5.9000000000000000
 Spain                 |         1999 |     5.9000000000000000
 Spain                 |         2000 |     5.4000000000000000
 Spain                 |         2001 |     5.3333333333333333
 Spain                 |         2002 |     5.6000000000000000
 Spain                 |         2003 |     5.2500000000000000
 Spain                 |         2004 |     5.1500000000000000
 Spain                 |         2005 |     4.8625000000000000
 Spain                 |         2006 |     5.2500000000000000
 Spain                 |         2007 |     6.5200000000000000
 Spain                 |         2008 |     5.5714285714285714
 Spain                 |         2009 |     5.0000000000000000
 Spain                 |         2010 |     5.7666666666666667
 Spain                 |         2011 |     5.2833333333333333
 Spain                 |         2012 |     5.4222222222222222
 Spain                 |         2013 |     5.1750000000000000
 Spain                 |         2014 |     5.4571428571428571
 Spain                 |         2015 |     4.2090909090909091
 Spain                 |         2016 |     5.8888888888888889
 Spain                 |         2017 |     6.2000000000000000
 Sri Lanka             |         2016 |     7.5000000000000000
 Sweden                |         1920 |     7.5500000000000000
 Sweden                |         1926 |     7.2000000000000000
 Sweden                |         1956 |     6.5000000000000000
 Sweden                |         1958 |     6.7000000000000000
 Sweden                |         1959 |     3.9000000000000000
 Sweden                |         1962 |     7.9000000000000000
 Sweden                |         1965 |     6.7000000000000000
 Sweden                |         1969 |     5.7000000000000000
 Sweden                |         1970 |     4.0000000000000000
 Sweden                |         1972 |     5.2500000000000000
 Sweden                |         1974 |     2.8000000000000000
 Sweden                |         1975 |     6.6000000000000000
 Sweden                |         1979 |     5.6000000000000000
 Sweden                |         1983 |     5.2000000000000000
 Sweden                |         1985 |     4.0000000000000000
 Sweden                |         1987 |     5.6000000000000000
 Sweden                |         1988 |     5.9000000000000000
 Sweden                |         1991 |     6.5000000000000000
 Sweden                |         1997 |     5.5000000000000000
 Sweden                |         2000 |     5.7000000000000000
 Sweden                |         2003 |     5.6000000000000000
 Sweden                |         2004 |     4.6000000000000000
 Sweden                |         2005 |     3.2000000000000000
 Sweden                |         2006 |     5.5000000000000000
 Sweden                |         2008 |     2.0000000000000000
 Sweden                |         2010 |     3.8250000000000000
 Sweden                |         2013 |     4.4500000000000000
 Sweden                |         2014 |     4.5500000000000000
 Sweden                |         2015 |     5.5250000000000000
 Sweden                |         2016 |     6.1250000000000000
 Sweden                |         2017 |     6.3000000000000000
 Switzerland           |         2010 |     6.6000000000000000
 Switzerland           |         2014 |     4.0500000000000000
 Switzerland           |         2017 |     6.0000000000000000
 Taiwan                |         1982 |     6.3000000000000000
 Taiwan                |         1985 |     7.6000000000000000
 Taiwan                |         1989 |     3.3000000000000000
 Taiwan                |         1990 |     5.1000000000000000
 Taiwan                |         2002 |     6.4000000000000000
 Taiwan                |         2005 |     5.3000000000000000
 Taiwan                |         2006 |     6.5000000000000000
 Taiwan                |         2009 |     4.9000000000000000
 Taiwan                |         2012 |     6.4000000000000000
 Taiwan                |         2013 |     4.8666666666666667
 Taiwan                |         2014 |     4.9000000000000000
 Taiwan                |         2015 |     4.4666666666666667
 Taiwan                |         2017 |     5.2000000000000000
 Thailand              |         1980 |     3.7000000000000000
 Thailand              |         1996 |     4.6000000000000000
 Thailand              |         1999 |     6.6000000000000000
 Thailand              |         2001 |     4.4000000000000000
 Thailand              |         2002 |     6.3000000000000000
 Thailand              |         2003 |     5.4333333333333333
 Thailand              |         2004 |     5.6250000000000000
 Thailand              |         2005 |     5.2200000000000000
 Thailand              |         2006 |     5.1800000000000000
 Thailand              |         2007 |     5.5857142857142857
 Thailand              |         2008 |     5.9000000000000000
 Thailand              |         2009 |     6.1500000000000000
 Thailand              |         2010 |     5.6500000000000000
 Thailand              |         2011 |     6.4000000000000000
 Thailand              |         2012 |     5.2250000000000000
 Thailand              |         2013 |     5.6800000000000000
 Thailand              |         2014 |     5.7222222222222222
 Thailand              |         2015 |     5.6000000000000000
 Thailand              |         2016 |     5.0000000000000000
 Thailand              |         2017 |     3.7750000000000000
 Turkey                |         1953 |     7.0000000000000000
 Turkey                |         1959 |     3.4000000000000000
 Turkey                |         1972 |     4.9000000000000000
 Turkey                |         1978 |     5.7000000000000000
 Turkey                |         1982 |     2.6000000000000000
 Turkey                |         1996 |     3.6000000000000000
 Turkey                |         2003 |     4.2000000000000000
 Turkey                |         2004 |     3.4000000000000000
 Turkey                |         2006 |     5.0000000000000000
 Turkey                |         2007 |     5.5500000000000000
 Turkey                |         2008 |     5.6000000000000000
 Turkey                |         2009 |     5.5166666666666667
 Turkey                |         2010 |     4.3333333333333333
 Turkey                |         2011 |     4.2666666666666667
 Turkey                |         2012 |     6.3000000000000000
 Turkey                |         2013 |     5.0750000000000000
 Turkey                |         2014 |     4.8250000000000000
 Turkey                |         2015 |     5.0300000000000000
 Turkey                |         2016 |     6.0250000000000000
 Turkey                |         2017 |     5.0250000000000000
 UK                    |         1928 |     8.0000000000000000
 UK                    |         1936 |     6.1000000000000000
 UK                    |         1941 |     6.4000000000000000
 UK                    |         1942 |     6.4000000000000000
 UK                    |         1944 |     5.3000000000000000
 UK                    |         1945 |     7.5500000000000000
 UK                    |         1948 |     6.2500000000000000
 UK                    |         1949 |     7.1000000000000000
 UK                    |         1950 |     5.4500000000000000
 UK                    |         1958 |     6.3000000000000000
 UK                    |         1959 |     4.6500000000000000
 UK                    |         1960 |     5.8000000000000000
 UK                    |         1961 |     5.6500000000000000
 UK                    |         1962 |     6.5000000000000000
 UK                    |         1964 |     5.3500000000000000
 UK                    |         1965 |     6.4000000000000000
 UK                    |         1966 |     6.1333333333333333
 UK                    |         1967 |     4.7500000000000000
 UK                    |         1968 |     6.5666666666666667
 UK                    |         1969 |     5.3000000000000000
 UK                    |         1970 |     5.5000000000000000
 UK                    |         1972 |     5.7000000000000000
 UK                    |         1973 |     6.3000000000000000
 UK                    |         1974 |     6.1000000000000000
 UK                    |         1975 |     4.4666666666666667
 UK                    |         1978 |     6.2000000000000000
 UK                    |         1979 |     5.7000000000000000
 UK                    |         1980 |     4.1000000000000000
 UK                    |         1983 |     4.3000000000000000
 UK                    |         1984 |     5.0000000000000000
 UK                    |         1987 |     4.8666666666666667
 UK                    |         1988 |     7.5000000000000000
 UK                    |         1989 |     4.4000000000000000
 UK                    |         1990 |     5.9600000000000000
 UK                    |         1992 |     5.0500000000000000
 UK                    |         1993 |     6.3000000000000000
 UK                    |         1994 |     4.6333333333333333
 UK                    |         1995 |     4.9750000000000000
 UK                    |         1998 |     3.2000000000000000
 UK                    |         1999 |     3.7000000000000000
 UK                    |         2000 |     4.7333333333333333
 UK                    |         2001 |     4.4000000000000000
 UK                    |         2002 |     5.5750000000000000
 UK                    |         2003 |     5.0166666666666667
 UK                    |         2004 |     3.7250000000000000
 UK                    |         2005 |     5.4375000000000000
 UK                    |         2006 |     5.3300000000000000
 UK                    |         2007 |     5.0600000000000000
 UK                    |         2008 |     5.2285714285714286
 UK                    |         2009 |     5.0357142857142857
 UK                    |         2010 |     4.6058823529411765
 UK                    |         2011 |     4.5833333333333333
 UK                    |         2012 |     4.6566666666666667
 UK                    |         2013 |     4.7428571428571429
 UK                    |         2014 |     4.7777777777777778
 UK                    |         2015 |     4.6424242424242424
 UK                    |         2016 |     5.2774193548387097
 UK                    |         2017 |     5.5044444444444444
 USA                   |         1911 |     7.1000000000000000
 USA                   |         1913 |     6.5000000000000000
 USA                   |         1914 |     6.9000000000000000
 USA                   |         1921 |     7.6500000000000000
 USA                   |         1922 |     6.2250000000000000
 USA                   |         1923 |     6.9500000000000000
 USA                   |         1924 |     6.0000000000000000
 USA                   |         1925 |     7.0000000000000000
 USA                   |         1926 |     6.3000000000000000
 USA                   |         1927 |     7.3333333333333333
 USA                   |         1928 |     7.0666666666666667
 USA                   |         1929 |     7.0333333333333333
 USA                   |         1930 |     6.8000000000000000
 USA                   |         1931 |     6.6777777777777778
 USA                   |         1932 |     6.6928571428571429
 USA                   |         1933 |     6.5636363636363636
 USA                   |         1934 |     5.7200000000000000
 USA                   |         1935 |     6.6636363636363636
 USA                   |         1936 |     6.1300000000000000
 USA                   |         1937 |     6.6000000000000000
 USA                   |         1939 |     6.1818181818181818
 USA                   |         1940 |     6.0666666666666667
 USA                   |         1941 |     6.1700000000000000
 USA                   |         1942 |     5.6000000000000000
 USA                   |         1943 |     6.1066666666666667
 USA                   |         1944 |     5.8058823529411765
 USA                   |         1945 |     6.0900000000000000
 USA                   |         1946 |     5.6857142857142857
 USA                   |         1947 |     7.1000000000000000
 USA                   |         1948 |     6.1833333333333333
 USA                   |         1949 |     7.0333333333333333
 USA                   |         1951 |     5.9333333333333333
 USA                   |         1952 |     5.0333333333333333
 USA                   |         1953 |     5.6500000000000000
 USA                   |         1954 |     5.6555555555555556
 USA                   |         1955 |     5.6666666666666667
 USA                   |         1956 |     5.3812500000000000
 USA                   |         1957 |     5.1725000000000000
 USA                   |         1958 |     5.1583333333333333
 USA                   |         1959 |     5.5653846153846154
 USA                   |         1960 |     5.8187500000000000
 USA                   |         1961 |     5.4647058823529412
 USA                   |         1962 |     5.5250000000000000
 USA                   |         1963 |     5.4450000000000000
 USA                   |         1964 |     5.8923076923076923
 USA                   |         1965 |     5.3785714285714286
 USA                   |         1966 |     5.1448275862068966
 USA                   |         1967 |     5.2586206896551724
 USA                   |         1968 |     5.7736842105263158
 USA                   |         1969 |     5.2450000000000000
 USA                   |         1970 |     5.1000000000000000
 USA                   |         1971 |     4.9920000000000000
 USA                   |         1972 |     5.1742424242424242
 USA                   |         1973 |     5.3171875000000000
 USA                   |         1974 |     5.4333333333333333
 USA                   |         1975 |     5.3583333333333333
 USA                   |         1976 |     5.4148936170212766
 USA                   |         1977 |     5.1534482758620690
 USA                   |         1978 |     5.1444444444444444
 USA                   |         1979 |     5.3805555555555556
 USA                   |         1980 |     5.2415094339622642
 USA                   |         1981 |     5.1571428571428571
 USA                   |         1982 |     5.0267857142857143
 USA                   |         1983 |     5.4692307692307692
 USA                   |         1984 |     5.2024390243902439
 USA                   |         1985 |     5.1877551020408163
 USA                   |         1986 |     5.2072727272727273
 USA                   |         1987 |     5.0323529411764706
 USA                   |         1988 |     5.2270270270270270
 USA                   |         1989 |     5.0683544303797468
 USA                   |         1990 |     5.1410958904109589
 USA                   |         1991 |     4.7711111111111111
 USA                   |         1992 |     5.1567567567567568
 USA                   |         1993 |     5.3750000000000000
 USA                   |         1994 |     5.1360000000000000
 USA                   |         1995 |     4.8020833333333333
 USA                   |         1996 |     4.7562500000000000
 USA                   |         1997 |     5.2724137931034483
 USA                   |         1998 |     5.1804878048780488
 USA                   |         1999 |     4.9324324324324324
 USA                   |         2000 |     4.9200000000000000
 USA                   |         2001 |     5.1968750000000000
 USA                   |         2002 |     4.3000000000000000
 USA                   |         2003 |     4.8627450980392157
 USA                   |         2004 |     4.5442622950819672
 USA                   |         2005 |     4.6023809523809524
 USA                   |         2006 |     4.6264462809917355
 USA                   |         2007 |     4.7496350364963504
 USA                   |         2008 |     4.6440944881889764
 USA                   |         2009 |     4.5143884892086331
 USA                   |         2010 |     4.4956834532374101
 USA                   |         2011 |     4.6653333333333333
 USA                   |         2012 |     4.4909090909090909
 USA                   |         2013 |     4.7793103448275862
 USA                   |         2014 |     4.8481012658227848
 USA                   |         2015 |     4.9364611260053619
 USA                   |         2016 |     5.1647783251231527
 USA                   |         2017 |     5.5231182795698925
 Ukraine               |         2013 |     6.0500000000000000
 Ukraine               |         2014 |     4.2000000000000000
 United Arab Emirates  |         2007 |     4.3000000000000000
 United Arab Emirates  |         2009 |     5.5000000000000000
 United Arab Emirates  |         2012 |     4.9000000000000000
 United Arab Emirates  |         2013 |     4.5000000000000000
 Uruguay               |         2011 |     5.4000000000000000
 Uruguay               |         2015 |     5.9000000000000000
 Venezuela             |         2009 |     6.1000000000000000
 Venezuela             |         2013 |     6.8000000000000000
 Venezuela             |         2015 |     6.6000000000000000
 Vietnam               |         2012 |     6.3000000000000000
 Vietnam               |         2014 |     5.6000000000000000
 Vietnam               |         2015 |     6.6000000000000000
 Vietnam               |         2016 |     6.6000000000000000
 Vietnam               |         2017 |     5.2000000000000000
 West Germany          |         1958 |     6.9000000000000000
 West Germany          |         1959 |     5.3000000000000000
 West Germany          |         1960 |     6.3666666666666667
 West Germany          |         1963 |     5.8000000000000000
 West Germany          |         1964 |     5.3500000000000000
 West Germany          |         1967 |     6.6000000000000000
 West Germany          |         1968 |     5.2000000000000000
 West Germany          |         1969 |     5.2500000000000000
 West Germany          |         1970 |     6.2000000000000000
 West Germany          |         1971 |     5.1000000000000000
 West Germany          |         1972 |     5.1666666666666667
 West Germany          |         1973 |     4.8000000000000000
 West Germany          |         1974 |     5.0000000000000000
 West Germany          |         1976 |     4.6333333333333333
 West Germany          |         1977 |     6.0250000000000000
 West Germany          |         1978 |     4.2500000000000000
 West Germany          |         1979 |     6.2000000000000000
 West Germany          |         1980 |     3.1000000000000000
 West Germany          |         1981 |     3.8000000000000000
 West Germany          |         1982 |     6.5000000000000000
 West Germany          |         1983 |     4.5666666666666667
 West Germany          |         1984 |     6.7000000000000000
 West Germany          |         1985 |     4.8666666666666667
 West Germany          |         1986 |     4.2666666666666667
 West Germany          |         1987 |     4.4750000000000000
 West Germany          |         1988 |     4.3230769230769231
 West Germany          |         1989 |     4.8500000000000000
 West Germany          |         1990 |     4.7833333333333333
 Yugoslavia            |         1976 |     7.1000000000000000
 Yugoslavia            |         1981 |     6.2000000000000000
 Yugoslavia            |         1982 |     8.2000000000000000
 Yugoslavia            |         1984 |     8.2000000000000000
 Yugoslavia            |         1987 |     7.8000000000000000
(1131 rows)

